id_compra,data,horario,ano,mes,dia_semana,categoria,preco_unitario,quantidade,frete,valor_total,metodo_pagamento,id_cliente,cidade,uf,regiao,idade,sexo_biologico,cashback,avaliacao_compra
5305,2023-12-10,19:33,2023,12,Sunday,Ferramentas E Construção,289.9,1,20.29,310.19,Boleto,5689,Porto Alegre,Rio Grande Do Sul,Sul,46,Feminino,0,7
5289,2023-12-10,17:56,2023,12,Sunday,Ferramentas E Construção,51.9,5,0.0,259.5,Cartão de Crédito,8614,Guarulhos,São Paulo,Sudeste,48,Masculino,0,9
5293,2023-12-10,19:58,2023,12,Sunday,Livros,143.0,2,11.44,297.44,Cartão de Crédito,7599,Curitiba,Paraná,Sul,40,Feminino,1,7
5310,2023-12-10,00:49,2023,12,Sunday,Alimentos E Bebidas,39.9,2,0.0,79.8,Cartão de Débito,1852,Santos,São Paulo,Sudeste,29,Feminino,0,9
5306,2023-12-10,18:13,2023,12,Sunday,Alimentos E Bebidas,20.9,1,1.88,22.779999999999998,PIX,3741,Boa Vista,Roraima,Norte,32,Feminino,0,8
5286,2023-12-10,21:56,2023,12,Sunday,Livros,141.9,5,7.1,716.6,Cartão de Crédito,7568,Belo Horizonte,Minas Gerais,Sudeste,39,Feminino,1,9
5284,2023-12-10,00:22,2023,12,Sunday,Alimentos E Bebidas,81.9,5,16.38,425.88,Cartão de Crédito,3870,Belo Horizonte,Minas Gerais,Sudeste,21,Masculino,1,10
5295,2023-12-10,15:21,2023,12,Sunday,Papelaria E Escritório,41.9,5,0.0,209.5,Cartão de Crédito,8418,Jundiaí,São Paulo,Sudeste,45,Masculino,0,6
5282,2023-12-10,14:20,2023,12,Sunday,Casa E Limpeza,16.9,5,2.53,87.03,PIX,4813,Rio De Janeiro,Rio De Janeiro,Sudeste,41,Masculino,0,6
5301,2023-12-10,16:35,2023,12,Sunday,Papelaria E Escritório,28.9,5,4.34,148.84,Cartão de Débito,5806,Porto Alegre,Rio Grande Do Sul,Sul,35,Feminino,0,10
5313,2023-12-10,22:09,2023,12,Sunday,Eletrônicos,7518.9,4,1503.78,31579.379999999997,PIX,6701,Natal,Rio Grande Do Norte,Nordeste,45,Masculino,0,9
5290,2023-12-10,23:58,2023,12,Sunday,Eletrodomésticos,1265.9,1,126.59,1392.49,Cartão de Débito,9468,João Pessoa,Paraíba,Nordeste,28,Feminino,1,9
5304,2023-12-10,17:00,2023,12,Sunday,Alimentos E Bebidas,16.0,4,0.0,64.0,Cartão de Crédito,8804,São Vicente,São Paulo,Sudeste,22,Feminino,1,10
5294,2023-12-10,21:28,2023,12,Sunday,Papelaria E Escritório,40.9,4,4.91,168.51,PIX,4028,Nova Iguaçu,Rio De Janeiro,Sudeste,47,Feminino,0,10
5296,2023-12-10,20:15,2023,12,Sunday,Eletrônicos,6025.9,2,482.07,12533.869999999999,Cartão de Crédito,6698,Uberlândia,Minas Gerais,Sudeste,27,Masculino,0,8
5288,2023-12-10,00:57,2023,12,Sunday,Eletrônicos,4628.9,5,0.0,23144.5,Cartão de Débito,2561,Diadema,São Paulo,Sudeste,18,Masculino,1,9
5278,2023-12-10,23:53,2023,12,Sunday,Alimentos E Bebidas,73.9,2,8.87,156.67000000000002,Cartão de Crédito,3512,Fortaleza,Ceará,Nordeste,18,Feminino,0,10
5309,2023-12-10,00:01,2023,12,Sunday,Eletrônicos,5655.9,1,339.35,5995.25,Boleto,8999,Curitiba,Paraná,Sul,38,Masculino,1,10
5333,2023-12-12,17:21,2023,12,Tuesday,Eletrônicos,7745.0,3,1161.75,24396.75,Cartão de Crédito,9468,João Pessoa,Paraíba,Nordeste,28,Feminino,1,10
5325,2023-12-12,21:56,2023,12,Tuesday,Ferramentas E Construção,266.9,1,21.35,288.25,PIX,9619,Recife,Pernambuco,Nordeste,52,Feminino,0,9
5346,2023-12-12,16:51,2023,12,Tuesday,Alimentos E Bebidas,49.0,4,9.8,205.8,Cartão de Crédito,9433,Salvador,Bahia,Nordeste,40,Masculino,1,9
5334,2023-12-12,18:53,2023,12,Tuesday,Eletrônicos,4945.9,1,49.46,4995.36,Cartão de Crédito,1079,Vila Velha,Espírito Santo,Sudeste,48,Feminino,0,9
5357,2023-12-12,21:33,2023,12,Tuesday,Eletrodomésticos,1779.9,3,266.99,5606.6900000000005,Boleto,1158,São Luís,Maranhão,Nordeste,61,Feminino,0,9
5345,2023-12-12,18:13,2023,12,Tuesday,Livros,138.9,4,38.89,594.49,Cartão de Crédito,1581,Camaçari,Bahia,Nordeste,38,Masculino,1,7
5322,2023-12-12,20:39,2023,12,Tuesday,Alimentos E Bebidas,79.9,5,31.96,431.46,PIX,8742,Natal,Rio Grande Do Norte,Nordeste,24,Feminino,1,10
5354,2023-12-12,17:24,2023,12,Tuesday,Eletrônicos,4209.9,5,1262.97,22312.47,Boleto,1071,Teresina,Piauí,Nordeste,30,Masculino,1,10
5340,2023-12-12,22:08,2023,12,Tuesday,Papelaria E Escritório,27.9,5,1.4,140.9,Cartão de Crédito,9625,Cariacica,Espírito Santo,Sudeste,41,Masculino,0,6
5330,2023-12-12,23:58,2023,12,Tuesday,Alimentos E Bebidas,31.9,3,8.61,104.30999999999999,PIX,9844,João Pessoa,Paraíba,Nordeste,44,Feminino,0,10
5324,2023-12-12,16:54,2023,12,Tuesday,Beleza E Cuidados Pessoais,109.9,1,4.4,114.30000000000001,Cartão de Crédito,3896,Belo Horizonte,Minas Gerais,Sudeste,34,Masculino,1,9
5335,2023-12-12,21:06,2023,12,Tuesday,Casa E Limpeza,5.9,2,0.59,12.39,PIX,6951,Fortaleza,Ceará,Nordeste,31,Feminino,1,9
5317,2023-12-12,14:24,2023,12,Tuesday,Beleza E Cuidados Pessoais,152.9,3,32.11,490.81000000000006,Cartão de Crédito,6012,João Pessoa,Paraíba,Nordeste,32,Feminino,1,10
5329,2023-12-12,19:01,2023,12,Tuesday,Beleza E Cuidados Pessoais,148.9,3,26.8,473.50000000000006,Cartão de Crédito,3276,Brasília,Distrito Federal,Centro-Oeste,39,Masculino,1,10
5350,2023-12-12,23:18,2023,12,Tuesday,Papelaria E Escritório,4.9,4,0.0,19.6,Cartão de Crédito,2389,São Paulo,São Paulo,Sudeste,49,Feminino,0,10
5331,2023-12-12,19:44,2023,12,Tuesday,Casa E Limpeza,114.9,2,16.09,245.89000000000001,Cartão de Crédito,2404,Salvador,Bahia,Nordeste,47,Feminino,0,9
5315,2023-12-12,23:46,2023,12,Tuesday,Papelaria E Escritório,32.9,1,0.0,32.9,Cartão de Crédito,6966,Guarulhos,São Paulo,Sudeste,42,Masculino,0,8
5341,2023-12-12,18:24,2023,12,Tuesday,Papelaria E Escritório,34.9,4,6.98,146.57999999999998,Cartão de Crédito,5519,Vitória Da Conquista,Bahia,Nordeste,18,Masculino,1,10
5359,2023-12-12,22:29,2023,12,Tuesday,Alimentos E Bebidas,99.9,5,39.96,539.46,PIX,6936,Goiânia,Goiás,Centro-Oeste,45,Feminino,0,9
5347,2023-12-12,18:19,2023,12,Tuesday,Alimentos E Bebidas,6.9,5,0.0,34.5,Cartão de Crédito,2473,São Paulo,São Paulo,Sudeste,41,Masculino,0,8
5344,2023-12-12,23:40,2023,12,Tuesday,Casa E Limpeza,120.0,3,14.4,374.4,Cartão de Débito,2991,Cascavel,Paraná,Sul,21,Masculino,1,4
5336,2023-12-12,15:28,2023,12,Tuesday,Beleza E Cuidados Pessoais,50.9,3,0.0,152.7,PIX,6511,Mogi Das Cruzes,São Paulo,Sudeste,31,Masculino,1,8
5320,2023-12-12,23:28,2023,12,Tuesday,Alimentos E Bebidas,71.9,4,20.13,307.73,PIX,8465,Curitiba,Paraná,Sul,41,Masculino,0,0
5321,2023-12-12,17:23,2023,12,Tuesday,Alimentos E Bebidas,7.9,4,0.0,31.6,Cartão de Crédito,2940,São Paulo,São Paulo,Sudeste,18,Masculino,1,9
5349,2023-12-12,19:00,2023,12,Tuesday,Casa E Limpeza,123.9,1,0.0,123.9,PIX,2932,São José Do Rio Preto,São Paulo,Sudeste,31,Masculino,1,9
5327,2023-12-12,21:53,2023,12,Tuesday,Livros,140.9,5,35.22,739.72,PIX,6482,Niterói,Rio De Janeiro,Sudeste,43,Masculino,0,9
5323,2023-12-12,00:05,2023,12,Tuesday,Alimentos E Bebidas,60.9,4,12.18,255.78,Cartão de Crédito,5944,Recife,Pernambuco,Nordeste,42,Masculino,0,9
5316,2023-12-12,14:48,2023,12,Tuesday,Casa E Limpeza,144.9,5,86.94,811.44,PIX,5967,Belém,Pará,Norte,43,Feminino,0,10
5339,2023-12-12,23:11,2023,12,Tuesday,Beleza E Cuidados Pessoais,220.9,3,33.14,695.84,Cartão de Crédito,6257,Porto Alegre,Rio Grande Do Sul,Sul,43,Feminino,0,10
5343,2023-12-12,00:23,2023,12,Tuesday,Papelaria E Escritório,45.0,2,2.7,92.7,PIX,6206,Porto Alegre,Rio Grande Do Sul,Sul,18,Feminino,1,8
5332,2023-12-12,14:03,2023,12,Tuesday,Alimentos E Bebidas,89.9,2,10.79,190.59,PIX,8411,Curitiba,Paraná,Sul,33,Masculino,1,10
5338,2023-12-12,21:09,2023,12,Tuesday,Alimentos E Bebidas,60.9,2,0.0,121.8,Cartão de Crédito,3319,Mauá,São Paulo,Sudeste,42,Feminino,0,10
5319,2023-12-12,16:55,2023,12,Tuesday,Casa E Limpeza,123.9,2,0.0,247.8,PIX,7161,Jundiaí,São Paulo,Sudeste,31,Feminino,1,9
5358,2023-12-12,21:02,2023,12,Tuesday,Eletrônicos,7042.9,2,845.15,14930.949999999999,Cartão de Débito,3315,Anápolis,Goiás,Centro-Oeste,26,Feminino,1,7
5342,2023-12-12,00:33,2023,12,Tuesday,Alimentos E Bebidas,55.9,3,15.09,182.79,Cartão de Débito,5020,Ananindeua,Pará,Norte,18,Feminino,1,9
5351,2023-12-12,17:56,2023,12,Tuesday,Ferramentas E Construção,74.9,4,0.0,299.6,Cartão de Crédito,7428,Mogi Das Cruzes,São Paulo,Sudeste,53,Masculino,0,8
5348,2023-12-12,22:37,2023,12,Tuesday,Eletrônicos,4452.9,2,0.0,8905.8,PIX,2342,São Bernardo Do Campo,São Paulo,Sudeste,46,Masculino,0,10
5337,2023-12-12,15:34,2023,12,Tuesday,Alimentos E Bebidas,63.9,1,1.28,65.17999999999999,Cartão de Crédito,4601,Rio De Janeiro,Rio De Janeiro,Sudeste,34,Masculino,1,10
5318,2023-12-12,23:04,2023,12,Tuesday,Casa E Limpeza,80.9,3,9.71,252.41000000000003,PIX,7370,Vila Velha,Espírito Santo,Sudeste,50,Masculino,0,8
5326,2023-12-12,17:15,2023,12,Tuesday,Eletrodomésticos,2527.0,1,252.7,2779.7,PIX,4321,Salvador,Bahia,Nordeste,43,Masculino,0,9
5353,2023-12-12,18:12,2023,12,Tuesday,Livros,141.9,1,0.0,141.9,PIX,4032,São Bernardo Do Campo,São Paulo,Sudeste,35,Masculino,1,9
5328,2023-12-12,18:30,2023,12,Tuesday,Papelaria E Escritório,19.9,2,2.39,42.19,Cartão de Crédito,3409,Goiânia,Goiás,Centro-Oeste,48,Masculino,0,9
5352,2023-12-12,16:47,2023,12,Tuesday,Beleza E Cuidados Pessoais,126.9,5,31.72,666.22,PIX,2314,Recife,Pernambuco,Nordeste,33,Feminino,1,8
5355,2023-12-12,22:34,2023,12,Tuesday,Eletrodomésticos,1431.9,5,0.0,7159.5,PIX,7828,Piracicaba,São Paulo,Sudeste,47,Masculino,0,8
5356,2023-12-12,21:31,2023,12,Tuesday,Eletrodomésticos,230.9,2,50.8,512.6,Boleto,3425,Belém,Pará,Norte,59,Feminino,0,10
5376,2023-12-13,18:11,2023,12,Wednesday,Eletrodomésticos,1723.9,4,0.0,6895.6,Boleto,7817,São Bernardo Do Campo,São Paulo,Sudeste,30,Feminino,1,10
5390,2023-12-13,18:50,2023,12,Wednesday,Alimentos E Bebidas,77.9,1,0.0,77.9,Cartão de Crédito,2068,São Paulo,São Paulo,Sudeste,35,Masculino,1,10
5386,2023-12-13,19:12,2023,12,Wednesday,Eletrônicos,7440.9,2,1041.73,15923.529999999999,PIX,2109,Recife,Pernambuco,Nordeste,23,Masculino,1,9
5378,2023-12-13,17:35,2023,12,Wednesday,Beleza E Cuidados Pessoais,158.0,3,47.4,521.4,Cartão de Crédito,2087,Palmas,Tocantins,Norte,38,Masculino,1,4
5400,2023-12-13,23:04,2023,12,Wednesday,Beleza E Cuidados Pessoais,29.9,2,2.99,62.79,Boleto,6450,Blumenau,Santa Catarina,Sul,65,Feminino,0,9
5381,2023-12-13,17:16,2023,12,Wednesday,Eletrodomésticos,2938.9,1,146.95,3085.85,Cartão de Crédito,9013,Recife,Pernambuco,Nordeste,45,Feminino,0,7
5402,2023-12-13,14:46,2023,12,Wednesday,Eletrodomésticos,2317.9,3,0.0,6953.700000000001,Cartão de Crédito,6378,Mauá,São Paulo,Sudeste,37,Masculino,0,10
5391,2023-12-13,00:11,2023,12,Wednesday,Ferramentas E Construção,346.9,1,0.0,346.9,PIX,2618,Mauá,São Paulo,Sudeste,32,Masculino,1,8
5382,2023-12-13,21:16,2023,12,Wednesday,Casa E Limpeza,61.9,4,12.38,259.98,PIX,7476,Curitiba,Paraná,Sul,39,Masculino,0,10
5401,2023-12-13,18:33,2023,12,Wednesday,Ferramentas E Construção,336.9,4,0.0,1347.6,PIX,1464,São Paulo,São Paulo,Sudeste,41,Masculino,0,9
5399,2023-12-13,00:27,2023,12,Wednesday,Beleza E Cuidados Pessoais,103.9,4,24.94,440.54,PIX,9090,João Pessoa,Paraíba,Nordeste,29,Masculino,1,8
5389,2023-12-13,21:27,2023,12,Wednesday,Ferramentas E Construção,118.9,2,11.89,249.69,Cartão de Débito,9202,João Pessoa,Paraíba,Nordeste,47,Feminino,0,10
5413,2023-12-13,16:56,2023,12,Wednesday,Casa E Limpeza,80.9,2,0.0,161.8,Boleto,7016,Santo André,São Paulo,Sudeste,21,Feminino,0,8
5367,2023-12-13,15:29,2023,12,Wednesday,Beleza E Cuidados Pessoais,149.9,1,10.49,160.39000000000001,PIX,2264,Campo Grande,Mato Grosso Do Sul,Centro-Oeste,44,Feminino,0,9
5373,2023-12-13,00:53,2023,12,Wednesday,Alimentos E Bebidas,35.9,3,6.46,114.15999999999998,Cartão de Crédito,9109,Caxias Do Sul,Rio Grande Do Sul,Sul,35,Masculino,1,9
5418,2023-12-13,20:50,2023,12,Wednesday,Beleza E Cuidados Pessoais,36.9,3,3.32,114.01999999999998,Cartão de Crédito,7072,Uberaba,Minas Gerais,Sudeste,51,Feminino,0,9
5419,2023-12-13,22:37,2023,12,Wednesday,Beleza E Cuidados Pessoais,63.9,4,20.45,276.05,Cartão de Crédito,7150,Brasília,Distrito Federal,Centro-Oeste,36,Feminino,1,8
5396,2023-12-13,00:53,2023,12,Wednesday,Casa E Limpeza,115.9,4,0.0,463.6,Cartão de Crédito,7562,São Bernardo Do Campo,São Paulo,Sudeste,43,Feminino,0,10
5398,2023-12-13,18:27,2023,12,Wednesday,Eletrônicos,6788.9,1,339.44,7128.339999999999,Cartão de Crédito,9421,João Pessoa,Paraíba,Nordeste,35,Masculino,1,10
5392,2023-12-13,23:25,2023,12,Wednesday,Eletrônicos,7341.9,1,0.0,7341.9,Cartão de Crédito,1278,São Paulo,São Paulo,Sudeste,40,Masculino,1,10
5360,2023-12-13,22:36,2023,12,Wednesday,Alimentos E Bebidas,58.9,2,0.0,117.8,PIX,2871,Mogi Das Cruzes,São Paulo,Sudeste,39,Feminino,1,9
5404,2023-12-13,22:56,2023,12,Wednesday,Alimentos E Bebidas,97.9,5,0.0,489.5,Cartão de Crédito,1096,São Paulo,São Paulo,Sudeste,29,Feminino,1,7
5411,2023-12-13,16:02,2023,12,Wednesday,Casa E Limpeza,117.9,4,18.86,490.46000000000004,Cartão de Débito,3463,Belo Horizonte,Minas Gerais,Sudeste,28,Feminino,1,9
5393,2023-12-13,16:45,2023,12,Wednesday,Eletrodomésticos,2960.9,3,444.14,9326.84,Cartão de Débito,4623,Goiânia,Goiás,Centro-Oeste,27,Masculino,0,8
5374,2023-12-13,18:58,2023,12,Wednesday,Casa E Limpeza,57.0,4,13.68,241.68,Cartão de Crédito,9812,Caucaia,Ceará,Nordeste,24,Masculino,0,9
5364,2023-12-13,00:14,2023,12,Wednesday,Eletrônicos,5079.9,2,1015.98,11175.779999999999,Boleto,4567,Manaus,Amazonas,Norte,30,Masculino,1,9
5380,2023-12-13,21:56,2023,12,Wednesday,Alimentos E Bebidas,9.9,4,1.58,41.18,PIX,4444,Belo Horizonte,Minas Gerais,Sudeste,45,Masculino,0,8
5384,2023-12-13,14:55,2023,12,Wednesday,Eletrodomésticos,2018.9,3,242.27,6298.970000000001,Cartão de Crédito,4979,Contagem,Minas Gerais,Sudeste,36,Masculino,1,9
5366,2023-12-13,23:59,2023,12,Wednesday,Ferramentas E Construção,327.9,5,131.16,1770.66,Cartão de Débito,4328,Teresina,Piauí,Nordeste,24,Masculino,1,8
5370,2023-12-13,18:46,2023,12,Wednesday,Papelaria E Escritório,4.9,5,0.0,24.5,Cartão de Crédito,1032,São Paulo,São Paulo,Sudeste,39,Feminino,1,8
5415,2023-12-13,22:54,2023,12,Wednesday,Beleza E Cuidados Pessoais,23.9,5,1.2,120.7,Cartão de Crédito,3742,Rio De Janeiro,Rio De Janeiro,Sudeste,51,Feminino,0,8
5405,2023-12-13,22:14,2023,12,Wednesday,Ferramentas E Construção,88.9,3,13.34,280.04,PIX,1025,Teresina,Piauí,Nordeste,35,Masculino,1,10
5365,2023-12-13,00:08,2023,12,Wednesday,Papelaria E Escritório,33.0,5,4.95,169.95,Cartão de Débito,4153,Belo Horizonte,Minas Gerais,Sudeste,38,Feminino,0,9
5361,2023-12-13,00:06,2023,12,Wednesday,Eletrônicos,4463.9,4,1428.45,19284.05,PIX,4123,Brasília,Distrito Federal,Centro-Oeste,45,Feminino,0,8
5414,2023-12-13,15:53,2023,12,Wednesday,Eletrônicos,4366.9,3,131.01,13231.71,Boleto,3917,Belo Horizonte,Minas Gerais,Sudeste,37,Masculino,1,8
5408,2023-12-13,18:03,2023,12,Wednesday,Beleza E Cuidados Pessoais,138.9,1,4.17,143.07,PIX,3680,Belo Horizonte,Minas Gerais,Sudeste,41,Feminino,0,8
5403,2023-12-13,21:39,2023,12,Wednesday,Alimentos E Bebidas,20.9,4,5.02,88.61999999999999,Cartão de Crédito,6054,Recife,Pernambuco,Nordeste,48,Feminino,0,4
5417,2023-12-13,22:35,2023,12,Wednesday,Casa E Limpeza,130.9,5,45.82,700.32,Cartão de Débito,3325,Salvador,Bahia,Nordeste,45,Masculino,0,9
5406,2023-12-13,22:06,2023,12,Wednesday,Casa E Limpeza,199.9,1,6.0,205.9,Cartão de Crédito,5059,Rio De Janeiro,Rio De Janeiro,Sudeste,39,Feminino,1,9
5379,2023-12-13,17:33,2023,12,Wednesday,Casa E Limpeza,177.9,1,7.12,185.02,Cartão de Crédito,5977,Duque De Caxias,Rio De Janeiro,Sudeste,41,Masculino,0,8
5377,2023-12-13,22:21,2023,12,Wednesday,Alimentos E Bebidas,47.9,3,0.0,143.7,Cartão de Crédito,2888,Barueri,São Paulo,Sudeste,49,Feminino,0,8
5369,2023-12-13,17:59,2023,12,Wednesday,Papelaria E Escritório,43.0,3,10.32,139.32,Cartão de Crédito,1912,Fortaleza,Ceará,Nordeste,25,Feminino,1,9
5383,2023-12-13,21:50,2023,12,Wednesday,Eletrodomésticos,3389.0,1,338.9,3727.9,PIX,5888,Fortaleza,Ceará,Nordeste,39,Masculino,1,9
5375,2023-12-13,17:47,2023,12,Wednesday,Alimentos E Bebidas,83.9,4,26.85,362.45000000000005,Cartão de Crédito,2981,Brasília,Distrito Federal,Centro-Oeste,42,Masculino,0,8
5385,2023-12-13,23:25,2023,12,Wednesday,Livros,121.9,5,48.76,658.26,PIX,3012,Salvador,Bahia,Nordeste,45,Feminino,0,10
5388,2023-12-13,18:11,2023,12,Wednesday,Eletrodomésticos,2943.9,3,88.32,8920.02,Boleto,5045,Vila Velha,Espírito Santo,Sudeste,30,Masculino,0,2
5371,2023-12-13,18:13,2023,12,Wednesday,Alimentos E Bebidas,73.9,4,11.82,307.42,Cartão de Crédito,5621,Porto Alegre,Rio Grande Do Sul,Sul,48,Feminino,0,7
5394,2023-12-13,23:37,2023,12,Wednesday,Casa E Limpeza,174.9,4,48.97,748.57,Cartão de Crédito,5511,Porto Alegre,Rio Grande Do Sul,Sul,42,Feminino,0,10
5362,2023-12-13,00:12,2023,12,Wednesday,Alimentos E Bebidas,60.9,5,0.0,304.5,Cartão de Crédito,5509,Guarulhos,São Paulo,Sudeste,52,Masculino,0,4
5416,2023-12-13,14:51,2023,12,Wednesday,Beleza E Cuidados Pessoais,176.9,5,70.76,955.26,PIX,3080,Brasília,Distrito Federal,Centro-Oeste,39,Feminino,1,9
5412,2023-12-13,18:27,2023,12,Wednesday,Casa E Limpeza,83.9,4,16.78,352.38,Cartão de Crédito,5296,São Gonçalo,Rio De Janeiro,Sudeste,38,Feminino,0,9
5407,2023-12-13,00:10,2023,12,Wednesday,Alimentos E Bebidas,46.9,3,2.81,143.51,PIX,9677,Niterói,Rio De Janeiro,Sudeste,36,Feminino,1,10
5397,2023-12-13,21:23,2023,12,Wednesday,Casa E Limpeza,58.9,2,5.89,123.69,Cartão de Crédito,5087,Rio De Janeiro,Rio De Janeiro,Sudeste,36,Feminino,1,7
5395,2023-12-13,22:59,2023,12,Wednesday,Beleza E Cuidados Pessoais,115.9,5,34.77,614.27,Cartão de Crédito,5554,Porto Alegre,Rio Grande Do Sul,Sul,32,Masculino,0,10
5363,2023-12-13,20:17,2023,12,Wednesday,Beleza E Cuidados Pessoais,215.9,3,0.0,647.7,Cartão de Crédito,8161,Campinas,São Paulo,Sudeste,50,Masculino,0,7
5410,2023-12-13,22:53,2023,12,Wednesday,Alimentos E Bebidas,55.9,1,4.47,60.37,PIX,8741,Natal,Rio Grande Do Norte,Nordeste,36,Masculino,1,10
5368,2023-12-13,21:56,2023,12,Wednesday,Alimentos E Bebidas,65.9,4,15.82,279.42,Cartão de Crédito,8507,Natal,Rio Grande Do Norte,Nordeste,24,Feminino,1,8
5387,2023-12-13,22:54,2023,12,Wednesday,Casa E Limpeza,126.9,5,50.76,685.26,PIX,8588,Natal,Rio Grande Do Norte,Nordeste,25,Feminino,1,9
5409,2023-12-13,17:46,2023,12,Wednesday,Beleza E Cuidados Pessoais,236.9,4,0.0,947.6,Cartão de Débito,8623,Santo André,São Paulo,Sudeste,40,Masculino,1,10
5372,2023-12-13,00:13,2023,12,Wednesday,Beleza E Cuidados Pessoais,193.9,3,58.17,639.87,Cartão de Débito,8534,São Luís,Maranhão,Nordeste,21,Feminino,0,9
5440,2023-12-14,22:23,2023,12,Thursday,Alimentos E Bebidas,84.9,5,16.98,441.48,Cartão de Crédito,3362,Joinville,Santa Catarina,Sul,39,Masculino,1,10
5470,2023-12-14,20:30,2023,12,Thursday,Casa E Limpeza,7.9,4,0.0,31.6,PIX,1605,São Paulo,São Paulo,Sudeste,55,Masculino,0,10
5458,2023-12-14,18:43,2023,12,Thursday,Casa E Limpeza,73.9,4,20.69,316.29,PIX,3115,Ananindeua,Pará,Norte,34,Feminino,1,10
5427,2023-12-14,18:30,2023,12,Thursday,Alimentos E Bebidas,52.9,2,5.29,111.09,Cartão de Crédito,2276,Caxias Do Sul,Rio Grande Do Sul,Sul,27,Masculino,0,10
5430,2023-12-14,18:24,2023,12,Thursday,Casa E Limpeza,63.0,3,1.89,190.89,PIX,5359,Rio De Janeiro,Rio De Janeiro,Sudeste,38,Masculino,1,9
5432,2023-12-14,18:17,2023,12,Thursday,Alimentos E Bebidas,2.9,1,0.14,3.04,PIX,1187,Belford Roxo,Rio De Janeiro,Sudeste,39,Masculino,1,9
5420,2023-12-14,23:03,2023,12,Thursday,Alimentos E Bebidas,30.9,3,9.27,101.96999999999998,Boleto,9864,Petrolina,Pernambuco,Nordeste,38,Feminino,1,10
5448,2023-12-14,21:17,2023,12,Thursday,Casa E Limpeza,143.9,3,30.22,461.9200000000001,Cartão de Débito,7386,Curitiba,Paraná,Sul,33,Masculino,0,10
5471,2023-12-14,21:37,2023,12,Thursday,Beleza E Cuidados Pessoais,164.0,3,29.52,521.52,Cartão de Crédito,2245,Recife,Pernambuco,Nordeste,26,Feminino,1,9
5435,2023-12-14,14:31,2023,12,Thursday,Alimentos E Bebidas,54.9,4,19.76,239.35999999999999,Cartão de Débito,7409,Aracaju,Sergipe,Nordeste,29,Feminino,1,9
5443,2023-12-14,22:31,2023,12,Thursday,Eletrodomésticos,2598.0,5,649.5,13639.5,PIX,5145,Petrolina,Pernambuco,Nordeste,35,Feminino,1,4
5457,2023-12-14,17:47,2023,12,Thursday,Alimentos E Bebidas,92.9,3,0.0,278.70000000000005,PIX,7912,Campinas,São Paulo,Sudeste,42,Feminino,0,7
5429,2023-12-14,00:51,2023,12,Thursday,Eletrodomésticos,2754.9,3,495.88,8760.58,Cartão de Crédito,7855,Cuiabá,Mato Grosso,Centro-Oeste,23,Feminino,1,9
5424,2023-12-14,00:43,2023,12,Thursday,Ferramentas E Construção,269.9,3,48.58,858.28,PIX,2616,São Luís,Maranhão,Nordeste,43,Feminino,0,10
5464,2023-12-14,18:42,2023,12,Thursday,Casa E Limpeza,31.9,2,6.38,70.17999999999999,Cartão de Crédito,3320,Salvador,Bahia,Nordeste,24,Feminino,1,9
5442,2023-12-14,15:19,2023,12,Thursday,Beleza E Cuidados Pessoais,55.9,1,0.0,55.9,PIX,7824,Campinas,São Paulo,Sudeste,41,Masculino,0,8
5437,2023-12-14,18:25,2023,12,Thursday,Beleza E Cuidados Pessoais,148.9,3,4.47,451.1700000000001,Cartão de Crédito,9363,Uberlândia,Minas Gerais,Sudeste,43,Feminino,0,10
5461,2023-12-14,19:36,2023,12,Thursday,Alimentos E Bebidas,32.9,2,6.58,72.38,PIX,6848,Fortaleza,Ceará,Nordeste,47,Feminino,0,2
5469,2023-12-14,21:57,2023,12,Thursday,Casa E Limpeza,90.9,3,0.0,272.70000000000005,Cartão de Débito,8549,Barueri,São Paulo,Sudeste,25,Masculino,1,10
5433,2023-12-14,18:45,2023,12,Thursday,Beleza E Cuidados Pessoais,209.9,2,29.39,449.19,PIX,3491,Florianópolis,Santa Catarina,Sul,31,Masculino,1,9
5434,2023-12-14,18:41,2023,12,Thursday,Eletrodomésticos,3190.9,1,127.64,3318.54,PIX,4998,Joinville,Santa Catarina,Sul,31,Masculino,1,9
5426,2023-12-14,00:53,2023,12,Thursday,Eletrodomésticos,284.9,1,11.4,296.29999999999995,Cartão de Crédito,4969,Belo Horizonte,Minas Gerais,Sudeste,33,Feminino,1,9
5425,2023-12-14,17:58,2023,12,Thursday,Casa E Limpeza,171.9,5,0.0,859.5,PIX,7552,Campinas,São Paulo,Sudeste,36,Feminino,0,9
5473,2023-12-14,16:09,2023,12,Thursday,Alimentos E Bebidas,40.9,3,0.0,122.69999999999999,Cartão de Crédito,7712,Piracicaba,São Paulo,Sudeste,54,Masculino,0,9
5459,2023-12-14,20:30,2023,12,Thursday,Ferramentas E Construção,251.0,5,62.75,1317.75,PIX,9757,Blumenau,Santa Catarina,Sul,42,Masculino,0,8
5444,2023-12-14,22:27,2023,12,Thursday,Casa E Limpeza,97.9,4,35.24,426.84000000000003,Cartão de Crédito,4811,São Luís,Maranhão,Nordeste,43,Masculino,0,8
5439,2023-12-14,23:20,2023,12,Thursday,Casa E Limpeza,160.9,3,33.79,516.49,Cartão de Crédito,3591,Florianópolis,Santa Catarina,Sul,50,Masculino,0,9
